@relation engine_fault_detection_dataset

@attribute Vibration_Amplitude numeric
@attribute RMS_Vibration numeric
@attribute Vibration_Frequency numeric
@attribute Surface_Temperature numeric
@attribute Exhaust_Temperature numeric
@attribute Acoustic_dB numeric
@attribute Acoustic_Frequency numeric
@attribute Intake_Pressure numeric
@attribute Exhaust_Pressure numeric
@attribute Frequency_Band_Energy numeric
@attribute Amplitude_Mean numeric
@attribute Engine_Condition numeric

@data
5.811348,4.309532,1657.865504,129.000003,201.346574,73.708801,3736.46475,109.682731,89.70938,0.481446,0.195339,0
4.975925,2.395113,1542.58832,90.859271,584.22289,111.751057,2660.699606,115.571885,91.079145,0.829448,0.111242,1
2.032906,4.007914,577.638871,94.825089,598.450939,79.265128,4081.667309,91.466933,106.646865,0.32726,0.40636,0
7.252276,2.924068,48.32883,36.212086,422.201181,111.37968,3785.277759,108.84745,102.487346,0.302148,0.04365,1
2.879646,3.876796,253.962024,110.222744,295.58234,70.337204,1050.474129,115.260585,91.527818,0.650739,0.467431,0
0.340728,1.696731,1757.066257,62.776785,564.439615,88.093087,2067.848241,97.652281,86.460747,0.345327,0.46599,1
6.490176,4.165512,1676.39481,32.363271,569.214639,112.69557,798.651071,96.15769,83.188699,0.484111,0.415408,1
1.853396,1.409133,604.513822,37.97246,541.803556,62.90429,753.775903,104.035482,105.854839,0.509333,0.476551,0
9.41054,2.753189,584.686944,144.874273,417.747994,78.256631,3589.424038,118.877387,100.929445,0.284521,0.38296,0
9.543893,1.109335,1589.872674,71.529275,229.880864,114.591095,2699.249749,110.786592,98.220264,0.155516,0.285665,0
9.157157,2.403856,1876.72019,134.169075,235.375571,95.79158,3044.654062,102.734551,103.297635,0.79001,0.363595,0
3.764571,1.624967,1562.691768,145.161268,558.647915,102.973928,3687.702988,90.625884,107.449683,0.805229,0.011936,0
0.253021,1.370182,1219.045781,143.192063,550.330739,110.527706,1458.451168,106.701776,102.847678,0.638533,0.345858,2
9.290354,4.836576,500.489274,135.807029,373.7589,91.415786,2066.673597,100.46364,92.61978,0.233749,0.030593,0
4.339023,0.842367,1060.98087,137.381269,331.261848,110.721954,3073.335136,95.571409,85.294107,0.528592,0.444949,1
9.669883,3.947263,482.35348,64.680965,457.649568,98.325874,573.482009,105.004443,101.414725,0.260109,0.449298,0
9.639838,4.921617,1619.862612,48.176387,522.795179,101.139027,4181.964998,100.241479,87.40164,0.893146,0.066017,1
8.544794,0.148512,786.182937,106.711507,492.673977,69.171267,1782.903159,91.16174,103.478401,0.72756,0.343019,0
3.015044,3.510186,1670.72049,88.572671,446.241175,116.34113,3327.889622,111.765181,90.161918,0.128239,0.33739,0
3.912468,1.301913,775.586252,41.849606,292.604418,107.765061,4978.268019,111.977488,84.703158,0.101499,0.25406,1
8.526253,0.250415,1651.815822,111.304958,305.001948,75.25176,2429.275982,108.564943,87.639412,0.985385,0.022262,0
3.237528,2.044303,679.969274,97.543201,489.626993,94.79968,1153.737402,115.22462,87.999147,0.135862,0.065911,0
1.777978,4.679328,891.462755,133.568088,521.047941,82.587954,1160.523654,96.095446,91.364037,0.879274,0.333045,1
5.612332,0.108237,1238.66707,103.102055,246.454075,99.62412,395.843459,98.586047,87.718712,0.960234,0.269513,0
9.367932,2.960034,159.169476,98.873542,274.918819,119.624811,3858.703275,103.759673,86.766725,0.377293,0.032666,0
6.990695,2.531913,1897.449982,82.890207,472.188105,62.744784,1537.813566,91.805256,91.752467,0.586123,0.263603,0
5.743606,4.373252,1155.739457,85.534448,355.594635,117.151418,946.356236,116.506373,106.043006,0.682667,0.426126,0
1.062047,0.465808,1025.483629,144.525747,425.317147,64.34348,3597.110566,104.718858,82.113675,0.568384,0.44633,0
6.188572,3.423554,1682.000063,46.613521,445.925981,87.645878,1614.769543,99.739897,88.887209,0.292154,0.351524,1
9.901533,3.416543,1734.210205,83.546258,510.481387,88.926552,3042.297844,104.338903,96.869252,0.623111,0.334696,0
1.486832,3.361946,1054.075601,108.699268,522.28678,76.123467,2147.348448,99.753895,106.234409,0.332804,0.386862,1
5.231464,4.714556,1855.979405,81.961277,312.038498,94.001957,1737.348375,98.587903,88.523955,0.24852,0.075373,0
8.785993,4.124283,148.180777,63.985875,416.518692,110.037849,2498.205018,103.440553,90.462273,0.554972,0.103196,1
7.433609,0.257765,244.187069,64.482884,249.409575,77.637731,1637.586873,104.45714,103.938521,0.434799,0.24801,0
7.000456,2.38186,1201.640695,58.038726,536.806067,64.224296,4365.768104,103.000362,91.17553,0.124669,0.231001,1
7.054592,2.019868,721.050406,71.268384,538.179175,97.937022,457.897492,106.437929,105.546614,0.95471,0.100337,0
3.658962,1.585229,939.165829,134.600973,319.802288,105.104708,247.752762,113.50137,93.658127,0.135601,0.342347,1
3.006559,2.284117,669.596851,90.626946,264.248083,117.271381,2091.325834,91.718046,97.072898,0.91266,0.373132,1
8.112675,1.951761,821.356117,58.828647,228.036711,69.571479,946.933811,114.345561,96.826429,0.270763,0.142713,0
8.120123,2.190053,1648.839767,76.143206,429.990577,114.081592,3744.25963,96.856032,83.579185,0.227676,0.163339,1
8.684016,4.897346,1195.082876,42.699649,236.57124,88.927409,1831.826163,97.562787,90.648276,0.162248,0.136092,0
9.141081,0.488733,1994.742208,138.484289,472.237938,74.145494,1381.04479,107.983995,87.247563,0.483134,0.146516,0
5.16229,4.615043,1578.020812,78.98374,471.25056,117.764908,1860.96917,119.270139,100.490637,0.628176,0.188689,0
5.065011,2.427172,561.859183,147.646945,445.594963,74.305756,1175.471263,90.52198,108.009405,0.913361,0.226135,0
8.003122,3.137524,543.403333,71.704653,550.624201,104.006651,1568.297147,110.194008,86.37259,0.805374,0.24725,1
6.534643,4.159406,685.078575,130.362726,351.312277,107.093207,2883.127898,110.906916,82.737819,0.243661,0.247605,1
7.049472,1.834292,1689.653772,60.766238,560.907833,85.831143,4333.759475,107.209554,95.197722,0.250953,0.312467,0
7.978347,2.180588,74.029548,39.138347,214.770148,101.399091,1917.259859,90.290703,91.725105,0.107344,0.17861,0
8.911053,2.077116,475.758932,33.808003,245.102795,94.348625,1671.291708,108.190554,81.071531,0.719039,0.256674,0
3.446152,1.904919,1811.738472,102.740211,364.882225,71.521965,3930.770405,93.450639,107.648649,0.115731,0.257988,1
3.818271,4.63137,1286.994943,67.388841,437.597207,105.593273,209.889279,92.342031,108.20452,0.224694,0.057378,0
1.030421,4.153203,469.157249,83.222386,212.950255,115.680969,1580.173995,110.881848,105.512386,0.671094,0.318382,0
5.824973,0.58955,453.907037,128.237644,426.973789,89.318283,2315.637011,111.007037,88.415588,0.235241,0.146302,0
0.455829,0.585211,1727.983841,59.77297,322.959327,119.658615,3043.242217,116.697356,83.672838,0.237895,0.033011,2
4.70942,2.167954,1789.639866,67.038297,554.858723,85.677919,864.701496,90.101414,97.774833,0.310603,0.32708,0
5.472182,0.538354,527.13956,131.440342,413.313837,88.784195,2220.98655,101.362796,88.445408,0.446735,0.033725,1
2.936758,3.114511,852.610509,89.131473,435.157563,100.433851,2874.872288,90.36816,86.051535,0.107079,0.226522,0
5.949249,0.761273,1672.499562,129.31982,578.248724,71.146209,2600.227247,100.939876,99.239143,0.771456,0.314363,2
0.401952,2.635748,1546.594728,74.93712,505.668411,114.116761,2915.300282,104.749738,102.511351,0.796441,0.499307,0
0.469747,0.085739,1631.553891,77.804398,375.309306,108.076368,3345.751511,105.891875,95.818478,0.43007,0.262412,0
8.243746,1.617152,1046.428418,50.056603,390.751846,112.345037,1958.926079,100.677981,89.599823,0.818311,0.165916,0
3.665887,3.402094,1824.867116,139.961502,459.169547,96.573515,411.815135,111.759041,95.375629,0.356294,0.251087,0
1.357899,2.445993,665.384057,137.614043,280.079687,113.024878,372.225783,102.467848,97.992079,0.987124,0.105895,0
5.270208,4.892434,330.210826,148.106042,235.460336,100.798349,4307.70177,105.513796,81.55665,0.457959,0.224596,0
7.722936,4.376814,1423.290018,78.293655,324.494606,90.693654,3419.354162,114.002628,93.314412,0.701935,0.437809,0
2.236628,1.8274,1087.921744,128.233793,511.353119,115.907448,3844.504944,95.229083,97.94992,0.390201,0.0767,1
6.266616,0.275158,1712.079822,79.794448,302.92952,86.383186,4651.142638,99.626857,83.884549,0.505748,0.269773,0
0.94494,4.23585,180.695313,84.515855,252.30368,90.034191,3777.667576,105.642888,93.465088,0.680576,0.314195,0
0.611649,4.56061,1690.510959,129.599927,287.609039,70.172624,3492.276215,113.028547,90.401857,0.412773,0.163374,1
5.360411,4.112106,600.723413,51.284013,471.589165,116.859541,3313.216841,102.760663,106.036546,0.690933,0.370598,2
5.452288,0.683352,1316.614221,56.437312,445.579223,73.263169,1367.009585,92.183003,94.68158,0.231413,0.335216,1
6.410556,4.98968,99.455002,67.767389,475.325999,72.084955,4790.740952,119.664916,92.788269,0.535377,0.237355,0
7.288304,1.329992,1226.970967,124.581484,328.783249,66.071676,2756.01711,111.237322,87.316447,0.345573,0.323635,1
9.760936,3.634814,1440.197945,74.718186,560.342451,87.201567,1188.162084,111.682054,108.724128,0.928026,0.421731,1
5.211373,4.544773,750.125425,72.980185,380.708143,76.416873,1128.148434,103.953147,108.834829,0.842233,0.304201,0
3.297269,1.216651,446.513196,149.857961,405.485213,104.44686,4094.802966,106.411202,91.002647,0.538678,0.288709,0
7.972343,4.54588,1084.50874,76.056737,579.52319,78.451297,1326.022147,119.821453,107.871207,0.508375,0.314499,0
2.781239,1.581934,1669.717793,59.732464,591.710907,103.246216,302.98935,107.853471,98.558029,0.85059,0.341032,2
4.445817,4.883245,660.623769,104.785641,464.61709,71.757665,2199.220137,96.567884,103.431414,0.721405,0.207545,1
0.876718,1.442237,519.889209,126.225594,577.925277,73.797951,4105.017228,118.931392,82.695395,0.714989,0.420039,0
0.350972,4.769507,572.291911,38.35294,416.602955,108.37045,2130.754242,106.13288,80.639297,0.593429,0.462713,0
9.630219,0.315046,1899.281663,104.267068,322.913178,82.265613,4037.38313,90.6202,95.422329,0.876124,0.314713,1
8.376203,3.560896,731.368293,34.288255,326.037142,66.706439,4153.333781,107.200544,82.277245,0.27055,0.444497,0
6.990145,2.68395,27.136395,93.159882,423.576236,117.684228,4302.765098,92.114268,106.751005,0.875698,0.374879,1
4.148634,2.415492,1567.728792,60.838988,442.014448,70.643529,2985.60922,105.827649,104.604574,0.568667,0.217253,2
1.815614,1.156297,1404.564095,66.797004,375.846828,69.011827,3527.406774,114.759951,101.444998,0.659195,0.253049,2
1.648727,3.542699,274.565164,86.051516,553.508593,81.502924,1383.109398,106.165991,80.941895,0.966179,0.289364,1
2.577405,0.994507,1970.110413,141.252895,370.678447,65.738026,588.519921,101.2036,93.750035,0.482053,0.470142,0
5.537344,2.786567,1223.963325,115.280077,309.369459,69.336983,2710.624568,116.478293,82.342728,0.701229,0.327559,1
7.1745,1.303565,1011.543392,142.421472,203.192751,110.786676,151.851274,117.827702,107.859273,0.569917,0.259187,1
6.635954,4.780326,776.79415,109.196521,588.227711,70.290411,2382.11547,100.424729,98.378557,0.938445,0.070465,0
2.871346,0.191724,1799.372056,30.85293,529.725313,66.685609,600.258738,104.968524,84.695968,0.538881,0.336771,0
9.553166,1.038655,503.047693,61.870224,446.223834,112.797452,631.259469,119.487669,96.818276,0.330519,0.281816,0
7.405179,1.249438,585.822422,138.692709,532.216902,86.62779,4366.838738,95.343025,83.555987,0.53446,0.470604,1
5.588105,2.099636,262.373397,107.213463,524.115692,69.429776,3238.539142,98.944597,84.370303,0.925082,0.177596,0
6.156035,1.202015,1523.055809,147.797668,572.740312,94.891046,3261.648063,102.852674,82.428677,0.550643,0.399767,1
4.254041,2.482178,1199.187575,48.715682,354.427073,62.49035,2081.93571,93.026649,106.151881,0.231527,0.148439,0
2.552537,4.368704,1225.951015,65.60974,421.940897,85.642953,2124.946187,98.161277,96.370416,0.587447,0.094171,2
3.62413,3.574714,452.571453,73.484119,239.451209,95.41883,1585.227695,106.340661,89.837121,0.448839,0.015974,0
7.602676,2.920812,1309.31341,69.186938,586.12617,117.427202,2228.356813,96.854942,80.020335,0.684797,0.448756,0
0.242496,0.490566,1535.607726,60.238984,594.050828,79.587886,2976.912801,110.58855,94.160749,0.317217,0.227863,1
1.249119,3.485261,728.619291,83.215886,515.633699,105.903066,1014.286383,100.430144,95.3832,0.390064,0.147786,1
0.555426,0.873751,1606.667345,107.075775,381.648393,67.961989,1382.24889,92.693848,90.096986,0.564918,0.20754,1
0.503215,3.942519,710.605365,67.350831,398.6267,86.014941,2524.294287,112.935991,94.529743,0.206453,0.358807,1
8.56906,1.287781,1521.114154,39.563991,374.146773,73.388084,1985.42348,107.022489,83.021684,0.289455,0.202702,1
7.066213,2.114391,86.785613,115.023903,317.324255,89.54807,4115.483916,114.746078,107.661848,0.821207,0.120608,1
4.794321,1.784828,1111.305911,85.081987,411.116562,85.033912,4126.266433,100.804549,87.750217,0.945298,0.053017,0
1.068558,4.301129,1939.66259,96.777877,221.378028,118.787103,1746.361,90.581383,108.454943,0.972582,0.314646,2
4.966997,0.676395,1962.864309,84.648079,596.754825,115.04988,2308.896872,91.400655,94.786364,0.943535,0.486618,0
4.787371,2.849942,577.870105,136.8429,369.620054,94.932354,4885.27874,113.863495,105.701749,0.947817,0.321049,0
1.814699,0.753205,893.9702,97.0494,570.946634,70.590587,4154.632808,102.319236,97.316156,0.838983,0.473975,0
4.395131,3.538739,144.696258,140.793221,489.708584,93.417419,1156.736041,119.291571,105.332472,0.762053,0.440221,0
4.045197,4.530137,1749.215789,91.269041,315.977167,107.524937,1473.121988,114.909251,80.30415,0.308655,0.086362,0
6.196916,2.201308,1145.772863,65.110579,288.821047,62.281627,509.053657,90.483656,85.594241,0.497557,0.440731,0
6.387427,2.466057,782.499344,72.65311,598.270174,86.041761,3421.333399,116.099406,90.617146,0.458169,0.010534,1
0.54851,4.640743,243.285706,92.655515,508.850542,62.558815,1652.78697,96.385985,88.884015,0.757309,0.259724,1
3.808665,2.628907,1894.599225,93.598733,299.86459,74.637476,2729.316417,104.587948,108.401913,0.527848,0.266132,0
6.296013,2.463612,1069.833715,112.480524,226.978019,65.52688,3863.897181,105.18364,91.840119,0.424156,0.366144,1
5.081049,2.912729,580.1973,56.939385,478.766618,117.634697,4196.57183,91.791636,109.163383,0.832667,0.380451,0
8.579249,3.461687,713.425958,109.061148,321.206583,70.129719,1694.285286,93.769969,99.530448,0.774916,0.123518,0
6.621067,0.579073,555.980418,123.430561,288.532325,69.006233,1262.509992,102.691422,105.066532,0.431935,0.442193,0
1.713051,4.114497,1211.583422,111.191039,493.974966,118.323298,4257.828226,109.278626,91.81566,0.477389,0.097765,0
0.798631,2.20575,1861.32788,87.819373,471.704529,90.958037,1968.226977,97.932509,85.70229,0.903869,0.481126,1
6.459951,0.408125,1716.253731,149.001678,392.56507,105.479102,4127.790888,105.792029,81.513729,0.759411,0.492712,2
0.362462,3.941604,931.554133,78.577579,577.062373,79.638879,833.839438,101.374061,99.692153,0.720984,0.351433,1
5.899178,1.915902,1656.468737,42.790874,471.855346,91.971642,4568.356111,108.910905,109.153986,0.740533,0.327852,0
9.408279,0.546819,857.748853,128.580506,557.367824,60.411223,2467.31572,102.733119,83.547713,0.192072,0.48981,1
5.797194,3.187206,519.568139,55.464146,276.221177,84.529108,933.653611,115.548993,103.152627,0.607151,0.128581,1
3.942882,4.40665,1967.161928,115.594269,318.658364,93.305387,2721.833936,119.512322,90.938375,0.361901,0.324904,0
6.468553,4.44438,621.697385,51.477154,241.808053,90.86461,4363.078311,117.391555,109.803889,0.17635,0.209022,0
4.636704,4.790434,660.973977,32.025287,321.831999,84.349181,2007.692837,95.058127,106.101088,0.75796,0.092113,0
5.501606,4.345142,1979.591878,49.175832,588.711332,107.27446,972.501384,103.71533,86.923011,0.373902,0.072608,1
9.420502,0.060598,285.176436,75.238644,585.142498,90.09845,2925.125209,103.764532,102.972696,0.379053,0.353184,0
3.922416,1.932194,1525.857296,42.79419,504.154542,98.167231,4188.888847,115.213992,102.026896,0.67587,0.122202,0
9.615787,4.101786,1872.909262,53.72149,408.419305,71.077268,694.633503,100.71568,102.90241,0.699637,0.303688,1
9.062971,1.862952,1033.354089,121.755153,512.31192,111.690006,302.900707,106.488056,82.484689,0.526658,0.126432,1
2.038332,3.027665,24.993088,122.386033,421.39478,81.770171,375.838119,108.27837,104.282493,0.600821,0.232375,1
0.786677,3.051269,762.616709,128.098587,201.403402,88.926218,1229.394727,93.345624,87.842977,0.863999,0.373742,0
1.097702,1.856875,240.906605,130.938628,400.61883,81.131687,135.779806,106.738834,97.71268,0.196372,0.268787,0
0.280396,4.527146,844.051569,80.452307,439.569378,113.514431,2200.49657,97.405245,83.462089,0.158815,0.437023,0
1.034985,2.54098,1584.252988,134.105959,306.299343,114.044409,3518.972324,96.198506,96.743741,0.69062,0.267886,0
6.861767,2.350682,888.648867,93.112425,281.317426,73.457061,3581.245127,97.509467,107.192536,0.64343,0.105177,0
0.804768,4.987693,875.21174,86.471654,309.523638,105.162873,3219.886464,92.98056,85.315256,0.267331,0.449579,1
3.257859,2.492827,1122.443164,116.224359,449.4511,66.173013,1551.38066,92.091908,105.651262,0.569709,0.214775,1
8.464266,0.933071,1171.747358,55.658209,258.425646,61.791021,3706.094758,109.405991,93.063363,0.771101,0.435056,2
0.330392,2.589694,1715.466691,124.739685,488.131321,110.195047,2924.789081,118.229366,89.669926,0.758535,0.12387,0
8.163238,4.079383,630.54377,81.535899,369.069928,67.870689,4319.778064,110.639989,81.712939,0.636151,0.321723,0
2.890362,3.895459,1646.909103,45.27545,341.339144,69.286963,2442.227026,99.355668,95.85531,0.217403,0.090985,1
1.269832,3.95348,1140.548822,44.31743,522.892517,96.395296,982.721819,100.051398,85.998146,0.373606,0.049233,0
6.997698,3.554718,615.048508,49.788809,402.4253,109.006111,3209.798882,106.241676,108.20301,0.465204,0.499459,1
6.326534,1.308378,604.349567,136.868728,351.360224,71.376055,838.842724,115.989056,87.144268,0.809428,0.01516,0
8.786973,4.317316,735.052284,148.912539,551.261886,66.851534,4819.409739,96.073937,97.603568,0.589429,0.299711,0
7.377203,4.472545,1252.93262,72.836856,347.300653,64.639341,3546.09743,104.055341,96.756111,0.75988,0.016582,1
8.054461,1.011056,477.007228,65.057262,543.600113,61.490785,3805.977248,104.968402,90.104666,0.931159,0.280349,0
2.892142,0.695755,1842.260452,56.252517,401.679479,66.988749,3428.415368,117.936709,105.561931,0.661531,0.058956,0
1.856651,4.879245,1158.326917,128.857977,283.202839,116.561515,578.041893,106.084586,85.497323,0.313432,0.395893,0
7.531086,4.348204,1841.631238,55.104898,445.127275,65.716951,2379.969115,113.42576,104.511768,0.225623,0.153426,0
8.087664,4.471519,111.88063,140.890816,314.129411,95.853538,3291.93469,92.634035,86.224371,0.100488,0.178728,0
9.906001,4.437563,698.370514,110.082045,258.862053,115.257983,1223.843778,99.807708,81.172959,0.258065,0.133636,1
4.184915,2.73135,65.159168,137.655335,234.611749,97.669208,3429.560324,108.342704,108.315544,0.34229,0.065824,1
3.782979,3.249689,559.058594,96.481183,296.678934,61.964745,4117.438829,110.329138,99.118952,0.342801,0.255165,1
7.786488,2.749546,1726.772815,112.881583,494.621857,95.784828,1447.156899,116.556365,98.914367,0.700374,0.22936,0
3.473955,0.303471,92.487237,104.334972,535.199689,114.183918,1078.056171,107.712712,87.951358,0.235215,0.274322,2
9.314498,3.74024,883.571258,129.743455,544.688338,79.353542,4427.483892,98.687376,84.175108,0.491911,0.316693,0
8.598286,2.551394,252.7828,130.303297,308.059309,78.817676,125.453015,106.172857,101.181821,0.104417,0.053437,1
4.347041,3.25616,845.344505,100.77516,464.389173,74.931815,1353.160537,111.3459,95.562174,0.335045,0.212619,0
7.533624,2.538067,1680.926137,105.900918,292.141624,90.332675,2092.978951,113.530356,89.537276,0.136949,0.300351,0
7.569974,2.484466,1253.680646,140.62511,449.104846,74.276571,3394.072622,118.337528,89.503628,0.738604,0.168338,0
